latitude,longitude,gi_star,p_value,hotspot_category,weight_sum
8.517827620307262,76.99703941277008,-0.39775127507823504,0.248,Not Significant,0.015632796
8.55398675008223,76.99722742477452,-0.39793162443676333,0.258,Not Significant,0.009812074
8.577490146091806,76.99735007555788,-0.10562696414258257,0.494,Not Significant,0.01180775
8.579298098376757,76.99735952469354,-0.24533841426050407,0.424,Not Significant,0.01363712
8.60280146174574,76.99748255147642,-0.3306497588004015,0.251,Not Significant,0.01363712
8.63896042293748,76.99767250545746,-0.842652106265615,0.001,Cold Spot (99% Confidence),0.009812074
8.376797151117827,76.99812954411802,-0.28123166218109247,0.336,Not Significant,0.003991352
8.378605121073052,76.9981387725983,-0.5173708378101584,0.096,Not Significant,0.009812074
8.394876842777732,76.99822192174312,,0.001,Not Significant,0.009812074
8.427420243484551,76.99838872137899,0.8004038460275853,0.083,Not Significant,0.009812074
8.429228208517774,76.99839800762953,-0.37068042974482224,0.309,Not Significant,0.031265592
8.440075995013075,76.99845376847632,-0.189373658618553,0.459,Not Significant,0.003991352
8.447307849146258,76.99849098365723,0.01866288887221338,0.354,Not Significant,0.01363712
8.450923775152855,76.99850960363374,-0.3391962506756335,0.339,Not Significant,0.019624148
8.456347662836938,76.99853754908209,2.2118182780673026,0.003,Hot Spot (99% Confidence),0.009812074
8.4581556250446,76.99854686836069,0.29302020763919817,0.172,Not Significant,0.095792452
8.45996358707535,76.99855618970395,1.235906668825603,0.012,Hot Spot (95% Confidence),0.009812074
8.470811355542654,76.99861216112383,-0.4197831563529779,0.259,Not Significant,0.007816398
8.483467077359418,76.99867755507111,-0.4746555517595284,0.145,Not Significant,0.015632796
8.488890955477357,76.99870561202728,-0.4231631208105836,0.189,Not Significant,0.015632796
8.501546664870343,76.99877115055149,-0.49980287128488793,0.163,Not Significant,0.003991352
8.505162580240153,76.99878989443546,-0.6088561888330324,0.116,Not Significant,0.009812074
8.506970537658276,76.99879926947628,-0.47212244478566456,0.206,Not Significant,0.007816398
8.51781827842967,76.99885556310717,-0.1363313410080271,0.477,Not Significant,0.009812074
8.532281922815,76.99893073699133,-0.16180622866203398,0.473,Not Significant,0.009812074
8.534089877560655,76.99894014302602,-0.32157408059824877,0.323,Not Significant,0.01363712
8.606407920657212,76.9993180795656,1.4650881173505752,0.011,Hot Spot (95% Confidence),0.003991352
8.608215868055817,76.99932757037159,1.8504465820415048,0.008,Hot Spot (99% Confidence),0.02544487
8.610023815274447,76.99933706324616,1.8827277040965462,0.008,Hot Spot (99% Confidence),0.046898388
8.617255602348543,76.99937505543146,-0.2874039523891783,0.419,Not Significant,0.003991352
8.62810327755433,76.99943210577545,,0.001,Not Significant,0.009812074
8.769122461427001,77.00018054249966,,0.001,Not Significant,0.007816398
8.376787957725586,76.99994503380397,-0.5625164429003615,0.058,Not Significant,0.01363712
8.37859592566915,76.99995427065556,-0.36997776208624217,0.262,Not Significant,0.009812074
8.409331353857855,77.00011161303401,-0.4414960773047986,0.207,Not Significant,0.009812074
8.436450807100472,77.00025094019897,-0.842652106265615,0.001,Cold Spot (99% Confidence),0.009812074
8.441874692987849,77.00027886140785,-0.8425178260397868,0.001,Cold Spot (99% Confidence),0.01363712
8.45633838091454,77.00035340887685,1.1434979299837267,0.029,Hot Spot (95% Confidence),0.045069018
8.45814634110975,77.00036273660913,1.361148219301918,0.009,Hot Spot (99% Confidence),0.055047398
8.459954301128029,77.00037206640793,1.5735209499136236,0.008,Hot Spot (99% Confidence),0.003991352
8.463570220633656,77.00039073220532,-0.27272651796197106,0.398,Not Significant,0.021453518
8.465378180120927,77.000400068204,0.49160641127159266,0.18,Not Significant,0.01363712
8.48707368014567,77.00051226140526,0.08067232073389329,0.315,Not Significant,0.009812074
8.516000973736718,77.00066231542543,-0.4213379655856504,0.201,Not Significant,0.009812074
8.52323279001602,77.00069991164443,-0.09298045436051679,0.333,Not Significant,0.009812074
8.532272556354101,77.0007469534537,-0.31430856697163595,0.325,Not Significant,0.013803426
8.535888461640507,77.00076578465635,-0.16386821294789414,0.479,Not Significant,0.009812074
8.608206417024423,77.0011441468081,2.7358290793722313,0.001,Hot Spot (99% Confidence),0.045069018
8.61001436222908,77.00115364829381,2.7226625864372274,0.001,Hot Spot (99% Confidence),0.049060370000000006
8.611822307253712,77.00116315185006,2.0713815045171327,0.005,Hot Spot (99% Confidence),0.015632796
8.615438196762758,77.00118216517433,-0.6088209538003703,0.049,Cold Spot (95% Confidence),0.003991352
8.62086202967521,77.00121070069082,-0.8422522754308384,0.001,Cold Spot (99% Confidence),0.029436222
8.373162823611462,77.00174203717854,-0.10568672764603508,0.493,Not Significant,0.009812074
8.38401061866564,77.00179751471526,0.3534236133283829,0.207,Not Significant,0.003991352
8.38762654894729,77.00181602375882,-0.3877621331388722,0.172,Not Significant,0.02727424
8.41113007865277,77.00193653404897,-0.49958201446217904,0.177,Not Significant,0.009812074
8.41293804124539,77.0019458185402,-0.3980003328759078,0.293,Not Significant,0.007816398
8.456329090575954,77.00216926660511,2.2284341522958915,0.009,Hot Spot (99% Confidence),0.007816398
8.483448444693728,77.00230952659727,-0.15063492447202986,0.48,Not Significant,0.017628472
8.50875980584775,77.00244085593927,-0.7941962708946301,0.015,Cold Spot (95% Confidence),0.003991352
8.526839328177545,77.00253491097129,-0.3978047403356047,0.241,Not Significant,0.013803426
8.59554135006341,77.00289420851946,-0.10551502368932102,0.493,Not Significant,0.015632796
8.604581070505825,77.00294170719748,1.3576064952753968,0.015,Hot Spot (95% Confidence),0.011974056
8.606389014054658,77.00295121314967,2.6265853762056253,0.001,Hot Spot (99% Confidence),0.023449194
8.608196957423518,77.0029607211741,2.989725722123448,0.001,Hot Spot (99% Confidence),0.10194578600000001
8.610004900612376,77.00297023127095,2.443924639550235,0.002,Hot Spot (99% Confidence),0.10992849
8.611812843621188,77.00297974344016,3.224630407858936,0.001,Hot Spot (99% Confidence),0.003991352
8.685938351510645,77.00337152730692,,0.001,Not Significant,0.009812074
8.391233252339871,77.00365009364612,0.2522803777290651,0.21,Not Significant,0.009812074
8.393041214850873,77.00365936378722,-0.10664991378461593,0.483,Not Significant,0.021619824000000003
8.39484917718623,77.00366863599687,0.2558652254700307,0.224,Not Significant,0.009812074
8.425584509979208,77.00382658009916,,0.001,Not Significant,0.009812074
8.447280008343894,77.00393843011989,-0.39793162443676333,0.257,Not Significant,0.009812074
8.508750448618768,77.00425695751373,-0.5016182576070167,0.161,Not Significant,0.003991352
8.515982251621896,77.00429458873012,-0.6205253485374232,0.057,Not Significant,0.003991352
8.519598152054739,77.00431341676884,-0.8429088485414313,0.001,Cold Spot (99% Confidence),0.003991352
8.555757117126312,77.00450215303297,,0.001,Not Significant,0.009812074
8.582876293970111,77.00464424932954,,0.001,Not Significant,0.015632796
8.595531896015926,77.00471072058839,0.04689833216779953,0.31,Not Significant,0.01363712
8.600955722768362,77.00473923937813,0.0073687047627924935,0.356,Not Significant,0.01363712
8.604571606370659,77.0047582622747,1.2304653291451444,0.019,Hot Spot (95% Confidence),0.017628472
8.6063795479019,77.00476777683416,2.579211911375656,0.001,Hot Spot (99% Confidence),0.027440546000000003
8.608187489253154,77.0047772934678,2.1221151000162823,0.002,Hot Spot (99% Confidence),0.14086147000000002
8.60999543042438,77.00478681217565,4.542560688924581,0.001,Hot Spot (99% Confidence),0.017628472
8.631690710423772,77.00490119847714,-0.5704697944960055,0.078,Not Significant,0.009812074
8.660617709979118,77.00505417832706,,0.001,Not Significant,0.007816398
8.383992174071754,77.00542855074976,-0.00900783333332609,0.341,Not Significant,0.01363712
8.38580013526772,77.00543782099565,-0.11277356407832426,0.458,Not Significant,0.017628472
8.389416057133095,77.0054563676983,0.3089398686087197,0.186,Not Significant,0.009812074
8.393031978296145,77.00547492268234,0.1613682986403874,0.273,Not Significant,0.017628472
8.39483993861421,77.00548420328005,0.04613789795223239,0.351,Not Significant,0.017628472
8.403879737568415,77.00553063732687,-0.24565031440620594,0.488,Not Significant,0.003991352
8.405687696831775,77.00553993034825,-0.8425786413854155,0.001,Cold Spot (99% Confidence),0.01180775
8.438230933455419,77.00570755888172,,0.001,Not Significant,0.003991352
8.445462756054411,77.00574490080876,-0.39793162443676333,0.258,Not Significant,0.009812074
8.467158206876372,77.00585712549616,,0.001,Not Significant,0.01363712
8.472582065598084,77.00588522829335,-0.39793162443676333,0.258,Not Significant,0.009812074
8.525012617502565,77.00615785050732,-0.09298045436051679,0.331,Not Significant,0.009812074
8.57563507702974,77.00642272691461,,0.001,Not Significant,0.009812074
8.60637007318155,77.00658433844448,2.235077596818246,0.008,Hot Spot (99% Confidence),0.009812074
8.608178012513369,77.00659386368727,3.396378769939138,0.001,Hot Spot (99% Confidence),0.031598204000000005
8.615409768039836,77.00663198541977,0.04689833216779953,0.309,Not Significant,0.01363712
8.619025644722075,77.00665105874363,-0.10551502368932102,0.487,Not Significant,0.015632796
8.633489144237512,77.00672743509848,-0.1971538420499808,0.419,Not Significant,0.003991352
8.374943140743934,77.00719770362038,-0.39780974693599375,0.258,Not Significant,0.01363712
8.391214774914618,77.00728119259368,-0.03477491387217284,0.427,Not Significant,0.02544487
8.452685264278399,77.00759811050108,-0.7029598615548914,0.13,Not Significant,0.007816398
8.476188632721122,77.0077199184631,-0.5249946119685328,0.172,Not Significant,0.009812074
8.477996582899237,77.00772930282642,-0.3980003328759078,0.257,Not Significant,0.007816398
8.496076074916907,77.00782326056715,,0.001,Not Significant,0.009812074
8.506923761596633,77.00787973480912,-0.009514740226586473,0.358,Not Significant,0.015632796
8.510539655732961,77.00789857615833,-0.27341523293100145,0.357,Not Significant,0.0236155
8.631671695842428,77.00853456101794,-0.2423442802912539,0.346,Not Significant,0.009812074
8.63347963062877,77.00854412396585,-0.3377140605706162,0.218,Not Significant,0.01363712
8.51414616045477,77.0097335466921,0.2756053311810339,0.234,Not Significant,0.01363712
8.53041765384049,77.00981854955064,-0.3980003328759078,0.257,Not Significant,0.007816398
8.552112955859803,77.00993214850307,,0.001,Not Significant,0.003991352
8.557536777341031,77.00996059500113,,0.001,Not Significant,0.027440546000000003
8.633470108425138,77.01036081075455,-0.1701997311778102,0.469,Not Significant,0.015632796
8.635278041007538,77.0103703844183,-0.1336018085935711,0.472,Not Significant,0.015632796
8.374924666308896,77.01082864349851,-0.2355733484419143,0.448,Not Significant,0.009812074
8.38396444460799,77.01087508927019,-0.39814184853341517,0.246,Not Significant,0.003991352
8.385772399741388,77.0108843846518,-0.5468958525507387,0.096,Not Significant,0.003991352
8.436395072064022,77.01114549831507,,0.001,Not Significant,0.003991352
8.449050718543544,77.01121103114679,-0.4396912687122258,0.161,Not Significant,0.044902712000000004
8.450858667333506,77.0112204012896,0.9791824587792678,0.07,Not Significant,0.005820722
8.532216179240834,77.01164420872448,-0.5504072094748867,0.139,Not Significant,0.009812074
8.599109862764948,77.01199582734871,,0.001,Not Significant,0.009812074
8.360451778391058,77.01256983813332,-0.5500390154921119,0.139,Not Significant,0.023449194
8.38395518476747,77.01269059796115,-0.7901400919455929,0.007,Cold Spot (99% Confidence),0.015632796
8.38937904356737,77.01271851547479,-0.842733004334449,0.001,Cold Spot (99% Confidence),0.007816398
8.44904138580955,77.01302684264218,0.5246418615912256,0.122,Not Significant,0.01363712
8.497855886256824,77.0132807945607,,0.001,Not Significant,0.015632796
8.512319417076224,77.01335633082664,-0.10557300050769015,0.486,Not Significant,0.01363712
8.56836549113132,77.01365029208043,1.2340979420209273,0.057,Not Significant,0.007816398
8.575597230094134,77.0136883683128,,0.001,Not Significant,0.02544487
8.593676564934286,77.01378370469222,,0.001,Not Significant,0.007982704
8.355018675412099,77.01435739314738,-0.4659158637010637,0.194,Not Significant,0.003991352
8.37671411049858,77.01446887681546,-0.6520575995003022,0.119,Not Significant,0.009812074
8.378522062283162,77.01447818063602,-0.3980725553409843,0.283,Not Significant,0.005820722
8.394793620444759,77.01456200860098,,0.001,Not Significant,0.01363712
8.447224099752273,77.01483326710493,0.20327696586836996,0.234,Not Significant,0.009812074
8.450839989404825,77.01485203909267,-0.056788651044355494,0.461,Not Significant,0.003991352
8.454455878349671,77.01487081940567,-0.8429088485414313,0.001,Cold Spot (99% Confidence),0.003991352
8.50507824910338,77.01513461815388,,0.001,Not Significant,0.01363712
8.564740149668246,77.01544762018455,0.7330143126511329,0.106,Not Significant,0.043073342
8.566548083008437,77.01545714051939,0.7059027695101942,0.114,Not Significant,0.033427574
8.613554286815628,77.01570540098145,-0.39793162443676333,0.256,Not Significant,0.009812074
8.64971282224969,77.01589732991224,-0.10586638265260817,0.486,Not Significant,0.003991352
8.36043328638638,77.01620063178203,1.0926208906550592,0.059,Not Significant,0.007816398
8.371280991762834,77.0162564237673,0.021209895786732904,0.335,Not Significant,0.003991352
8.382128690827818,77.01631229067263,-0.21686684810324805,0.378,Not Significant,0.009812074
8.432751202778272,77.01657399380612,-0.30051665883985396,0.365,Not Significant,0.009812074
8.477949757206467,77.01680903708665,-0.4506926161094771,0.243,Not Significant,0.015632796
8.479757697079966,77.01681846590364,0.04673233858263356,0.321,Not Significant,0.007816398
8.566538601547471,77.0172735007256,1.3929810634297335,0.031,Hot Spot (95% Confidence),0.01363712
8.617160605300795,77.01754115713382,0.018552626621624563,0.352,Not Significant,0.009812074
8.620776457311191,77.01756033806416,-0.3976448487732693,0.256,Not Significant,0.019624148
8.640663630461027,77.0176659824618,-0.31322296608225025,0.342,Not Significant,0.009812074
8.355000178941975,77.01798813253443,-0.5737020947669875,0.095,Not Significant,0.009812074
8.3568081287715,77.01799742810236,-0.20156242726303866,0.431,Not Significant,0.007816398
8.360424027905387,77.01801602548606,-0.5499038504346578,0.137,Not Significant,0.035090638
8.371271721103115,77.01807186762355,-0.5968107418039341,0.089,Not Significant,0.015632796
8.434549805362947,77.01839910829301,-0.2518091760413993,0.386,Not Significant,0.009812074
8.43997363111122,77.01842727628873,-0.32318867860976563,0.334,Not Significant,0.009812074
8.490595927922925,77.01869108254729,-0.009064634210825252,0.379,Not Significant,0.031265592
8.492403864521867,77.01870053444178,0.9763999432810481,0.052,Not Significant,0.003991352
8.51409908982932,77.01881411990927,-0.27305936489640786,0.394,Not Significant,0.009812074
8.515907024113838,77.0188235989275,-0.6201637864878903,0.055,Not Significant,0.01363712
8.517714958220067,77.01883308003251,-0.16432147582876944,0.47,Not Significant,0.003991352
8.533986357146926,77.01891850389057,,0.001,Not Significant,0.009812074
8.539410153574666,77.01894701607887,0.04667622827226047,0.303,Not Significant,0.005820722
8.577376683462871,77.0191471274949,-0.39793162443676333,0.257,Not Significant,0.009812074
8.600879733735908,77.01927146750147,1.101491741973551,0.095,Not Significant,0.01363712
8.63884613525767,77.01947307026914,-0.39786642762864083,0.256,Not Significant,0.01180775
8.651501584730157,77.01954047599543,0.4280766856853365,0.172,Not Significant,0.01363712
8.373070388334565,77.01989663207507,-0.2817036937157583,0.318,Not Significant,0.01363712
8.380302171464884,77.01993394363768,-0.23545599892026955,0.436,Not Significant,0.01363712
8.383918061976956,77.01995261192936,-0.23545599892026955,0.436,Not Significant,0.01363712
8.41826898676504,77.02013037674763,,0.001,Not Significant,0.01363712
8.432732515016818,77.0202054503702,-0.3003974981265592,0.28,Not Significant,0.01363712
8.439964274905238,77.02024303725501,-0.5477398958269482,0.077,Not Significant,0.01363712
8.441772214435536,77.0202524391927,-0.2784083488598247,0.373,Not Significant,0.007816398
8.449003970788413,77.02029006781099,,0.001,Not Significant,0.009812074
8.479738903675244,77.02045036198486,-0.2894747061432177,0.314,Not Significant,0.015632796
8.490586514804017,77.02050708043816,1.0056239497374386,0.055,Not Significant,0.013803426
8.49239444937009,77.02051654082138,-0.33008280953396046,0.249,Not Significant,0.043239648000000006
8.49420238375833,77.0205260032926,0.8281442742962257,0.066,Not Significant,0.003991352
8.497818252001181,77.02054493449938,-0.842733004334449,0.001,Cold Spot (99% Confidence),0.007816398
8.524937241114806,77.0206871848188,,0.001,Not Significant,0.003991352
8.573751320229738,77.02094441990492,-0.09933359100327602,0.433,Not Significant,0.009812074
8.61171773578232,77.02114554504695,,0.001,Not Significant,0.01363712
8.638836555382687,77.02128977046281,-0.2927760485484024,0.361,Not Significant,0.009812074
8.642452394924888,77.02130903607761,-0.35101605980964873,0.277,Not Significant,0.009812074
8.649684071838301,77.02134759241201,-0.10519531408751147,0.487,Not Significant,0.02727424
8.700305728994744,77.0216184242466,,0.001,Not Significant,0.019624148
8.725616504094758,77.02175445561481,0.2908835372642614,0.222,Not Significant,0.009812074
8.354981649217573,77.02161886359123,-0.46569855112037367,0.19,Not Significant,0.009812074
8.374869042993671,77.02172141325883,-0.4740454132737386,0.138,Not Significant,0.01363712
8.430915220168508,77.02201177559165,-0.251691373721842,0.384,Not Significant,0.01363712
8.438146972627107,77.02204938784917,-0.26965359729456917,0.349,Not Significant,0.003991352
8.481537427911455,77.02227576322834,0.25003869103528925,0.235,Not Significant,0.007816398
8.483345361331518,77.02228522165146,-0.5065552705201086,0.154,Not Significant,0.019624148
8.512272271865255,77.0224368406482,-0.39793162443676333,0.259,Not Significant,0.009812074
8.53758328115419,77.02256994625415,-0.7026934238664183,0.131,Not Significant,0.015632796
8.570125955882801,77.02274168428947,-0.3976963094586361,0.297,Not Significant,0.017628472
8.599052729064294,77.02289490932822,-0.10513940215920778,0.487,Not Significant,0.029436222
8.667753630387473,77.02326096631724,,0.001,Not Significant,0.01180775
8.72379890857655,77.0235618318043,0.4661990907345017,0.147,Not Significant,0.013803426
8.373051801296574,77.02352752609544,-0.10586638265260834,0.468,Not Significant,0.003991352
8.392939153385873,77.0236303974502,-0.42813976686238425,0.248,Not Significant,0.019624148
8.394747093430636,77.02363976192557,-0.09933359100327585,0.412,Not Significant,0.009812074
8.39655503329953,77.02364912849013,-0.24806189284840272,0.438,Not Significant,0.007816398
8.432713793687547,77.02383689858841,-0.10568672764603525,0.467,Not Significant,0.009812074
8.486951801692054,77.02412012150802,0.3516082197290194,0.213,Not Significant,0.003991352
8.506839031262702,77.02422444150716,-0.1946308443859324,0.479,Not Significant,0.009812074
8.51768660194543,77.02428145002101,,0.001,Not Significant,0.009812074
8.570116436239148,77.02455805327607,0.14843924741750378,0.273,Not Significant,0.009812074
8.620738202018781,77.02482678936458,,0.001,Not Significant,0.007982704
8.631585704875306,77.02488458934371,-0.5502223494723266,0.14,Not Significant,0.015632796
8.64604903189636,77.02496177333217,,0.001,Not Significant,0.003991352
8.67316773882312,77.02510685487053,,0.001,Not Significant,0.009812074
8.714749676728252,77.02533022950935,,0.001,Not Significant,0.017628472
8.723789215694033,77.0253789360352,0.052138377692452324,0.314,Not Significant,0.025611176
8.725597122939575,77.02538868363416,0.10789692536085732,0.29,Not Significant,0.023449194
8.450783753772125,77.02574690249027,0.35174002746833494,0.213,Not Significant,0.009812074
8.49778993750405,77.0259930175341,,0.001,Not Significant,0.01363712
8.506829574447169,77.02604050959336,-0.3978047403356047,0.245,Not Significant,0.013803426
8.508637501301402,77.02605001428712,-0.1946308443859324,0.493,Not Significant,0.009812074
8.57372274907482,77.02639357829511,-0.39780974693599375,0.264,Not Significant,0.01363712
8.626152362863252,77.02667231339328,,0.001,Not Significant,0.017628472
8.63880776415773,77.02673985848462,,0.001,Not Significant,0.007982704
8.655078981368844,77.02682685320072,,0.001,Not Significant,0.01363712
8.700276729859496,77.02706939695412,-0.39793162443676333,0.264,Not Significant,0.009812074
8.727395324352704,77.02721555292723,0.6910834388957751,0.129,Not Significant,0.003991352
8.450774351731198,77.02756270574352,-0.3976448487732693,0.264,Not Significant,0.019624148
8.490548777825438,77.02777105110299,0.1993696648432889,0.254,Not Significant,0.01363712
8.564673614622276,77.02816203779224,,0.001,Not Significant,0.007816398
8.582752797464895,77.02825793512218,-0.842733004334449,0.001,Cold Spot (99% Confidence),0.007816398
8.586368631877624,77.02827713976184,0.3833773020740162,0.171,Not Significant,0.003991352
8.631566501251307,77.02851790596938,-0.02103644556825172,0.365,Not Significant,0.007816398
8.702074951690532,77.02889612140189,-0.08556843614297241,0.43,Not Significant,0.009812074
8.707498667197774,77.0289253472327,0.3516082197290194,0.214,Not Significant,0.003991352
8.721961900526816,77.02900337524278,0.8090828221106469,0.126,Not Significant,0.003991352
8.351328614255914,77.02886161562073,,0.001,Not Significant,0.007816398
8.385679405584598,77.02903946162328,-0.39780974693599375,0.262,Not Significant,0.01363712
8.432685648754795,77.02928405523456,-0.3974800371883617,0.262,Not Significant,0.02727424
8.519466091073872,77.0297393354697,-0.39780974693599375,0.262,Not Significant,0.01363712
8.521274012597065,77.02974887186008,-0.10568672764603508,0.485,Not Significant,0.009812074
8.55200865114901,77.02991131155524,,0.001,Not Significant,0.003991352
8.570087826125045,77.03000714766516,,0.001,Not Significant,0.009812074
8.588166983150249,77.03010319372227,-0.61983304042838,0.059,Not Significant,0.031265592
8.620709420441695,77.03027660584682,,0.001,Not Significant,0.009812074
8.703873160589138,77.03072286326379,-0.4499645641772403,0.206,Not Significant,0.019624148
8.38205419457174,77.03083618484276,-0.10568672764603508,0.485,Not Significant,0.009812074
8.430868322145239,77.03109032786182,0.36578385145947123,0.183,Not Significant,0.009812074
8.49233778096558,77.03141253518476,-0.08071468894218815,0.432,Not Significant,0.017628472
8.50860907392877,77.03149823149008,,0.001,Not Significant,0.009812074
8.586349496088665,77.03191001747335,0.5465699586621536,0.151,Not Significant,0.009812074
8.62973935473596,77.03214154109813,-0.1796910136916557,0.485,Not Significant,0.01363712
8.703863455470888,77.0325398631802,0.2267947521508185,0.226,Not Significant,0.009812074
8.347694124665821,77.03247357819117,-0.0926447562770712,0.322,Not Significant,0.021453518
8.454361943352607,77.03302905220953,0.03059702788237021,0.336,Not Significant,0.035256944
8.490520386364727,77.03321900710567,0.37248457629065185,0.175,Not Significant,0.007816398
8.492328306649627,77.0332285269088,0.03748651773593721,0.345,Not Significant,0.01363712
8.530294591467493,77.0334289282128,,0.001,Not Significant,0.007816398
8.62972972489726,77.0339581834261,-0.10557300050769015,0.484,Not Significant,0.01363712
8.72374062099562,77.0344644256823,1.241457074919141,0.088,Not Significant,0.019624148
8.732780104286086,77.03451340301517,,0.001,Not Significant,0.009812074
8.349492737818405,77.03429825696496,1.348354291363526,0.063,Not Significant,0.013803426
8.429041579940037,77.034712277282,-0.39780974693599375,0.298,Not Significant,0.01363712
8.430849504206646,77.03472173409945,-0.16413570700418065,0.466,Not Significant,0.009812074
8.448928737147162,77.03481641785822,-0.16940454734260144,0.458,Not Significant,0.003991352
8.450736659467834,77.03482589779357,-0.40193165330802627,0.174,Not Significant,0.017628472
8.477855473002162,77.03496834908023,,0.001,Not Significant,0.009812074
8.490510905644403,77.03503498824018,-0.5027228564518491,0.058,Not Significant,0.031265592
8.56463540704531,77.03542737317966,,0.001,Not Significant,0.01363712
8.721922980842681,77.03627171942438,0.3524537884477717,0.215,Not Significant,0.031265592
8.344059617512977,77.03608547404481,0.620649250584074,0.148,Not Significant,0.007816398
8.448919295105512,77.03663220217538,-0.44956838026492696,0.201,Not Significant,0.007982704
8.454343055389453,77.03666067362857,0.39330251366752483,0.174,Not Significant,0.01363712
8.486885583563998,77.03683190002663,-0.06463562035161374,0.427,Not Significant,0.009812074
8.490501416474116,77.03685096727176,0.21653084699355746,0.229,Not Significant,0.003991352
8.506772655756498,77.03693687407014,,0.001,Not Significant,0.01363712
8.586320728304374,77.03735931827259,,0.001,Not Significant,0.009812074
8.597168165825675,77.03741724031936,,0.001,Not Significant,0.003991352
8.64055785098204,77.03764968738504,,0.001,Not Significant,0.009812074
8.344050285972493,77.03790076963887,0.16744325117597195,0.261,Not Significant,0.015632796
8.347666142663954,77.03791952130035,-0.31130451175679025,0.327,Not Significant,0.06070181400000001
8.452525680920967,77.03846698014605,-0.1338084438032766,0.478,Not Significant,0.01363712
8.490491918853907,77.0386669441985,-0.42202978163548843,0.25,Not Significant,0.009812074
8.49772357433379,77.03870513791158,,0.001,Not Significant,0.01363712
8.521226434948522,77.03882950030852,0.7985686154069844,0.146,Not Significant,0.048727758
8.523034346054315,77.03883908139817,1.5918580057182743,0.046,Hot Spot (95% Confidence),0.02544487
8.526650167729933,77.03885824990022,0.12136930327364946,0.286,Not Significant,0.009812074
8.626084982651586,77.03938868884333,,0.001,Not Significant,0.007816398
8.347656798718404,77.03973483146665,2.9162947652664593,0.016,Hot Spot (95% Confidence),0.009812074
8.528448529113982,77.04068399077886,0.02848457964325956,0.368,Not Significant,0.017628472
8.358494987709559,77.04160654512498,0.1804947325232994,0.258,Not Significant,0.01180775
8.425388018939554,77.04195605612227,,0.001,Not Significant,0.01363712
8.438043430128452,77.04202250449549,1.5461612147245485,0.07,Not Significant,0.01180775
8.461546313610299,77.04214618280838,-0.3974800371883617,0.265,Not Significant,0.02727424
8.48143334544789,77.0422511121635,,0.001,Not Significant,0.007816398
8.524823158338757,77.04248093531906,0.15426623438792503,0.282,Not Significant,0.003991352
8.528438971440131,77.04250014213537,0.21923975749137892,0.234,Not Significant,0.015632796
8.530246877722655,77.04250974871071,-0.06660056473601822,0.427,Not Significant,0.02727424
8.356677693774362,77.04341248659992,0.4135388452891343,0.155,Not Significant,0.009812074
8.362101456389638,77.0434407365752,-0.07716584565516293,0.43,Not Significant,0.019624148
8.372948976883286,77.04349729346819,,0.001,Not Significant,0.01180775
8.459728912549343,77.04395248302458,0.9362298210497915,0.125,Not Significant,0.009812074
8.530237309503727,77.04432590648322,0.5576472538969037,0.114,Not Significant,0.009812074
8.533853117418248,77.04434514302912,0.19531192580506873,0.262,Not Significant,0.019624148
8.571819057255546,77.04454763724532,,0.001,Not Significant,0.01363712
8.727297789946256,77.04538663307926,,0.001,Not Significant,0.009812074
8.356668314626756,77.04522783216603,0.41138985607391737,0.142,Not Significant,0.017628472
8.358476233616798,77.04523725506519,-0.24173280613343456,0.336,Not Significant,0.041243972000000004
8.360284152431488,77.04524668007504,0.872891351564636,0.057,Not Significant,0.003991352
8.400058321916676,77.04545456439716,,0.001,Not Significant,0.015632796
8.43983240612124,77.04566347083274,-0.2448227615837435,0.493,Not Significant,0.035256944
8.47599059015368,77.04585427316152,,0.001,Not Significant,0.009812074
8.488645937782493,77.04592125371303,,0.001,Not Significant,0.009812074
8.597119986912295,77.04649962391095,,0.001,Not Significant,0.009812074
8.739943160766044,77.0472727702395,-0.8429088485414313,0.001,Cold Spot (99% Confidence),0.003991352
8.35123517531915,77.04701489455046,-0.5504072094748867,0.138,Not Significant,0.009812074
8.35304309277619,77.04702431946168,-0.20558538488511374,0.484,Not Significant,0.007816398
8.378353918755996,77.04715649004615,0.41532160292053427,0.164,Not Significant,0.01180775
8.380161833580313,77.04716594664892,0.10213299244333303,0.295,Not Significant,0.019624148
8.381969748228816,77.0471754053648,0.43705375130647406,0.155,Not Significant,0.009812074
8.501291724457902,77.04780435518906,,0.001,Not Significant,0.01363712
8.56818400844623,77.04816098013274,,0.001,Not Significant,0.01180775
8.611573466668496,77.04839385476929,,0.001,Not Significant,0.019624148
8.738125457297985,77.04908004761346,-0.8429088485414313,0.001,Cold Spot (99% Confidence),0.003991352
8.3566495313875,77.0488585169644,-0.002512512927910525,0.369,Not Significant,0.019624148
8.35845744625795,77.04886795656255,0.6076229788990067,0.083,Not Significant,0.01180775
8.380152411012736,77.04898139668097,0.015535849207331247,0.34,Not Significant,0.027440546
8.461508302820343,77.04940951031419,,0.001,Not Significant,0.009812074
8.5265927576417,77.04975508786188,,0.001,Not Significant,0.003991352
8.555519107717835,77.04990955922175,,0.001,Not Significant,0.005820722
8.331329329588536,77.05054180711339,,0.001,Not Significant,0.009812074
8.360255952736376,77.0506927542044,1.8208585149262875,0.01,Hot Spot (99% Confidence),0.015632796
8.36567968958113,77.05072111709453,-0.10586638265260817,0.48,Not Significant,0.003991352
